,phrase,label,sentiment,subjectivity,language,count
RIA…,RIA…,ORG,0.0,0.0,de,1
AKW,AKW,ORG,0.0,0.0,de,1
RIA Novosti,RIA Novosti,ORG,0.0,0.0,de,1
CNN au…,CNN au…,ORG,-0.7,0.0,de,1
KurschartShortseller,KurschartShortseller,ORG,0.0,0.0,de,1
Vattenfall Berlin,Vattenfall Berlin,ORG,1.0,0.0,de,1
Vattenfall Wärme Berlin,Vattenfall Wärme Berlin,ORG,0.0,0.0,de,1
Deutschen für diesen Winter.,Deutschen für diesen Winter.,ORG,0.5,0.0,de,1
Demo,Demo,ORG,0.0,0.0,de,1
Energiekrise:,Energiekrise:,ORG,0.0,0.0,de,1
Gaspreisbremse: Scholz: Kommissionsvorschlag,Gaspreisbremse: Scholz: Kommissionsvorschlag,ORG,1.0,0.0,de,1
"BILD Live  BILD
</li><li>Wolfgang Schäuble: „Blanker Hohn“","BILD Live  BILD
</li><li>Wolfgang Schäuble: „Blanker Hohn“",ORG,0.0,0.0,de,1
Lesetipp…,Lesetipp…,ORG,0.0,0.0,de,1
europäischen Gaspreisdeckel.,europäischen Gaspreisdeckel.,ORG,0.0,0.0,de,1
WMO-Chef,WMO-Chef,ORG,0.0,0.0,de,1
EuGH,EuGH,ORG,0.0,0.0,de,1
EU:,EU:,ORG,0.0,0.0,de,1
Gas-Preise: Kommission,Gas-Preise: Kommission,ORG,0.0,0.0,de,1
FOCUS-online-Redakteur Ch…,FOCUS-online-Redakteur Ch…,ORG,0.7,0.0,de,1
Expertenkommission der Regierung,Expertenkommission der Regierung,ORG,0.0,0.0,de,1
BKW,BKW,ORG,0.7,0.0,de,1
Inflations- und Energiekrise,Inflations- und Energiekrise,ORG,1.0,0.0,de,1
FSB,FSB,ORG,0.0,0.0,de,1
ISW,ISW,ORG,0.0,0.0,de,1
US-Thinktanks Institute for the Study of War,US-Thinktanks Institute for the Study of War,ORG,0.0,0.0,de,1
"Bild: FactsWithoutBias1,","Bild: FactsWithoutBias1,",ORG,0.0,0.0,de,1
Russlandflagge…,Russlandflagge…,ORG,-0.7,0.0,de,1
DDR,DDR,ORG,0.0,0.0,de,1
Ostsee-Pipeline Nord Stream,Ostsee-Pipeline Nord Stream,ORG,0.0,0.0,de,1
Expertenkommission der Bundesregierung.,Expertenkommission der Bundesregierung.,ORG,1.0,0.0,de,1
Abgeordneten,Abgeordneten,ORG,0.0,0.0,de,1
Bundes…,Bundes…,ORG,0.0,0.0,de,1
Deutsche Feuerwehrverb…,Deutsche Feuerwehrverb…,ORG,0.0,0.0,de,1
Zentrum der ukrainischen Hauptstadt,Zentrum der ukrainischen Hauptstadt,ORG,0.0,0.0,de,1
Ampel-Treffen,Ampel-Treffen,ORG,-1.0,0.0,de,1
"Linken,","Linken,",ORG,-0.7,0.0,de,1
"Pipeline-Anschlägen  Berliner Zeitung
</li><li>","Pipeline-Anschlägen  Berliner Zeitung
</li><li>",ORG,0.7,0.0,de,1
Sahra Wagenknecht: Regierung,Sahra Wagenknecht: Regierung,ORG,0.0,0.0,de,1
Öl-Pipeline Druschba,Öl-Pipeline Druschba,ORG,-1.0,0.0,de,1
Gesellschaft: Professor: Inflation,Gesellschaft: Professor: Inflation,ORG,0.0,0.0,de,1
IstanbulRecep Tayyip Erdogan,IstanbulRecep Tayyip Erdogan,ORG,0.7,0.0,de,1
russische Militär,russische Militär,ORG,0.7,0.0,de,1
Bundeswehr,Bundeswehr,ORG,0.0,0.0,de,1
ZDF,ZDF,ORG,0.0,0.0,de,1
Umg…,Umg…,ORG,0.0,0.0,de,1
Parteitag: Grüne,Parteitag: Grüne,ORG,0.0,0.0,de,1
Minister für Raffinerie,Minister für Raffinerie,ORG,0.0,0.0,de,1
Bund.,Bund.,ORG,-1.0,0.0,de,1
Deutscher Gasspeicher-Füllstand,Deutscher Gasspeicher-Füllstand,ORG,0.0,0.0,de,1
Ölkonzern: Rosneft,Ölkonzern: Rosneft,ORG,-1.0,0.0,de,1
Rational,Rational,ORG,0.0,0.0,de,1
Allianz,Allianz,ORG,-0.7,0.0,de,1
Tra…,Tra…,ORG,0.0,0.0,de,1
Antonow-Konzerns,Antonow-Konzerns,ORG,0.0,0.0,de,1
TurkStream,TurkStream,ORG,0.0,0.0,de,1
LNG-Terminal Wilhelmshaven,LNG-Terminal Wilhelmshaven,ORG,0.0,0.0,de,1
Chemieunfall“,Chemieunfall“,ORG,-0.7,0.0,de,1
Deutschland Europas Gaspreisdeckel,Deutschland Europas Gaspreisdeckel,ORG,0.0,0.0,de,1
EU-Minister,EU-Minister,ORG,0.0,0.0,de,1
Gaskrise: EU,Gaskrise: EU,ORG,0.0,0.0,de,1
Vaillant,Vaillant,ORG,0.0,0.0,de,1
Gaskommission.,Gaskommission.,ORG,0.0,0.0,de,1
KMK,KMK,ORG,0.7,0.0,de,1
"Foto: dpa) 
Brüssel/Bonn","Foto: dpa) 
Brüssel/Bonn",ORG,0.0,0.0,de,1
Zentralrat der,Zentralrat der,ORG,-0.7,0.0,de-DE,1
Nordstream 1,Nordstream 1,ORG,-1.0,0.0,de,1
Uniper.,Uniper.,ORG,-0.7,0.0,de,1
Nord-Stream-Pipelines: War,Nord-Stream-Pipelines: War,ORG,0.0,0.0,de,1
Grüne Jürg…,Grüne Jürg…,ORG,0.0,0.0,de,1
Merz,Merz,ORG,0.0,0.0,de,1
Homeoffice?,Homeoffice?,ORG,0.0,0.0,de,1
Homeoffice,Homeoffice,ORG,1.0,0.0,de,1
Atomkraft-Reserve.,Atomkraft-Reserve.,ORG,0.0,0.0,de,1
ZEIT ONLINE.,ZEIT ONLINE.,ORG,0.0,0.0,de,1
Evangelische Kirche,Evangelische Kirche,ORG,0.0,0.0,de,1
BRD,BRD,ORG,0.0,0.0,de-DE,1
HÖRT,HÖRT,ORG,0.0,0.0,de-DE,1
‼️HIER,‼️HIER,ORG,0.0,0.0,de-DE,1
EU-Versager,EU-Versager,ORG,-1.0,0.0,de-DE,1
Finanzminister Lindner.,Finanzminister Lindner.,ORG,0.0,0.0,de,1
Kultusministerkonferenz,Kultusministerkonferenz,ORG,0.7,0.0,de,1
HalleSpektrum.de,HalleSpektrum.de,ORG,-0.7,0.0,de-DE,1
NATO.,NATO.,ORG,0.0,0.0,de,1
"Tages: Atomkraft, Krieg in der Ukraine","Tages: Atomkraft, Krieg in der Ukraine",ORG,0.0,0.0,de,1
Fußball-Rekordmeister,Fußball-Rekordmeister,ORG,0.0,0.0,de,1
Brennholz: Deutschland,Brennholz: Deutschland,ORG,0.0,0.0,de,1
Gaskonzern Uniper,Gaskonzern Uniper,ORG,0.0,0.0,de,1
Kommentar: Hohe Gaspreise,Kommentar: Hohe Gaspreise,ORG,0.0,0.0,de,1
Europäer,Europäer,ORG,-0.5,0.0,de,1
US-Flüssigerdgas,US-Flüssigerdgas,ORG,0.0,0.0,de,1
Podcast Chefgespräch: EnBW-Chef Mastiaux,Podcast Chefgespräch: EnBW-Chef Mastiaux,ORG,0.0,0.0,de,1
Moskau,Moskau,ORG,-0.1333333333333333,0.0,de,1
Donbass-Republiken,Donbass-Republiken,ORG,0.0,0.0,de,1
Streitkräften,Streitkräften,ORG,0.0,0.0,de,1
Ukraine-Krieg:,Ukraine-Krieg:,ORG,0.0,0.0,de,1
Ukraine-Kurs,Ukraine-Kurs,ORG,0.0,0.0,de,1
Bundesminister der Finanzen,Bundesminister der Finanzen,ORG,0.0,0.0,de,1
Bündnis 90/Die Grünen),Bündnis 90/Die Grünen),ORG,0.0,0.0,de,1
"Bundesminister für Wirtschaft und Klimaschutz,","Bundesminister für Wirtschaft und Klimaschutz,",ORG,0.0,0.0,de,1
Russisches TV,Russisches TV,ORG,-1.0,0.0,de,1
Gasmarkt richtu…,Gasmarkt richtu…,ORG,0.0,0.0,de,1
Katar,Katar,ORG,0.0,0.0,de,1
"Verbands ""Zukunft Gas""","Verbands ""Zukunft Gas""",ORG,0.0,0.0,de,1
"Verbands ""Zukunft Gas","Verbands ""Zukunft Gas",ORG,1.0,0.0,de,1
SPIEGEL: Und,SPIEGEL: Und,ORG,0.0,0.0,de,1
Verbands der Betriebs- und Werksärzte,Verbands der Betriebs- und Werksärzte,ORG,-0.7,0.0,de,1
Maxi…,Maxi…,ORG,0.0,0.0,de,1
FDP-Bundestagsfraktion,FDP-Bundestagsfraktion,ORG,-1.0,0.0,de,1
IAEA,IAEA,ORG,0.0,0.0,de,1
Internationalen Atomenergiebehörde,Internationalen Atomenergiebehörde,ORG,0.0,0.0,de,1
Nord Stream 2.,Nord Stream 2.,ORG,0.7,0.0,de,1
Ukraine-Liveblog: Russland,Ukraine-Liveblog: Russland,ORG,0.7,0.0,de,1
Ölstaaten,Ölstaaten,ORG,0.0,0.0,de,1
Ministerpräsidenten-Konferenz | NDR.de,Ministerpräsidenten-Konferenz | NDR.de,ORG,-0.15000000000000002,0.0,de,1
"Bund-Länder-Runde  NDR.de
</li><li>","Bund-Länder-Runde  NDR.de
</li><li>",ORG,-0.15000000000000002,0.0,de,1
WELT-Interview,WELT-Interview,ORG,0.2333333333333333,0.0,de,1
SPD-Parteivorsitzende,SPD-Parteivorsitzende,ORG,0.0,0.0,de,1
Gazprom: Russland,Gazprom: Russland,ORG,0.0,0.0,de,1
Energie-Karte,Energie-Karte,ORG,0.0,0.0,de,1
We…,We…,ORG,0.0,0.0,de,1
milliardenschweren Entlastun…,milliardenschweren Entlastun…,ORG,0.0,0.0,de,1
IEA rÃ¤t EU,IEA rÃ¤t EU,ORG,0.0,0.0,de,1
Freita…,Freita…,ORG,0.0,0.0,de,1
Energiepreise: EU,Energiepreise: EU,ORG,-1.0,0.0,de,1
"Bild: dpa
","Bild: dpa
",ORG,0.0,0.0,de,1
Bundesminister für Wirtschaft und Klimaschutz,Bundesminister für Wirtschaft und Klimaschutz,ORG,0.0,0.0,de,1
"Grüne, mitte","Grüne, mitte",ORG,0.0,0.0,de,1
tschechische EU-Ratspräsidentschaft,tschechische EU-Ratspräsidentschaft,ORG,0.0,0.0,de,1
Gasfüllstand,Gasfüllstand,ORG,0.0,0.0,de,1
Verband der europäischen Gasinfrastruktur-Betreiber,Verband der europäischen Gasinfrastruktur-Betreiber,ORG,0.0,0.0,de,1
russische Verteidigungsministerium,russische Verteidigungsministerium,ORG,0.0,0.0,de,1
"Bundesbank, die","Bundesbank, die",ORG,0.0,0.0,de,1
Außenministeriums,Außenministeriums,ORG,0.0,0.0,de,1
Schleswig-Holsteins SPD,Schleswig-Holsteins SPD,ORG,0.7,0.0,de,1
US-Satelliten +++,US-Satelliten +++,ORG,-0.7,0.0,de,1
Che…,Che…,ORG,-0.7,0.0,de,1
Atomstreitkräfte +++ London: Russische Kriegsgegner,Atomstreitkräfte +++ London: Russische Kriegsgegner,ORG,-0.09999999999999998,0.0,de,1
Hannover,Hannover,ORG,0.0,0.0,de,1
Beuu llule,Beuu llule,ORG,0.0,0.0,de,1
Terminkontrakts TTF für niederlä…,Terminkontrakts TTF für niederlä…,ORG,0.0,0.0,de,1
TTF-Kontrakt: Gas,TTF-Kontrakt: Gas,ORG,0.0,0.0,de,1
Handelsblatt Today: Droht Deutschland,Handelsblatt Today: Droht Deutschland,ORG,0.0,0.0,de,1
Winter″,Winter″,ORG,0.0,0.0,de,1
RWE-Gaskraftwerk Duisburg-Huckingen.,RWE-Gaskraftwerk Duisburg-Huckingen.,ORG,0.0,0.0,de,1
Eidgenossen?,Eidgenossen?,ORG,0.0,0.0,de,1
EU-Einkaufsmacht.,EU-Einkaufsmacht.,ORG,0.0,0.0,de,1
Konjunktur: â€�Wirtschaft,Konjunktur: â€�Wirtschaft,ORG,0.0,0.0,de,1
"Foto: Imago) 
Düsseldorf","Foto: Imago) 
Düsseldorf",ORG,0.0,0.0,de,1
EU-Energiem…,EU-Energiem…,ORG,0.0,0.0,de,1
EU-Energieministertreffens,EU-Energieministertreffens,ORG,0.0,0.0,de,1
Gas Infrastructure Europe,Gas Infrastructure Europe,ORG,0.0,0.0,de,1
Dax-Konzerns,Dax-Konzerns,ORG,0.0,0.0,de,1
AbschlÃ¤ge,AbschlÃ¤ge,ORG,-1.0,0.0,de,1
Glow,Glow,ORG,0.0,0.0,de,1
"© Anastassia Konarska
 Die","© Anastassia Konarska
 Die",ORG,0.0,0.0,de,1
Leibniz-Instituts,Leibniz-Instituts,ORG,0.0,0.0,de,1
"Handelsblatt) 
Düsseldorf","Handelsblatt) 
Düsseldorf",ORG,0.0,0.0,de,1
Foto: Dirk Hoppe,Foto: Dirk Hoppe,ORG,0.0,0.0,de,1
UN-Sicherheitsrat,UN-Sicherheitsrat,ORG,0.0,0.0,de,1
UN-Sicherheitsrat +++,UN-Sicherheitsrat +++,ORG,0.0,0.0,de,1
"Exil-Medium ""The Insider","Exil-Medium ""The Insider",ORG,0.0,0.0,de,1
Europäischen…,Europäischen…,ORG,0.0,0.0,de,1
Vereinten Nationen,Vereinten Nationen,ORG,0.0,0.0,de,1
UN,UN,ORG,0.0,0.0,de,1
Ministerium erkl…,Ministerium erkl…,ORG,0.0,0.0,de,1
Krim-Kraftwerk +++,Krim-Kraftwerk +++,ORG,0.0,0.0,de,1
Foto…,Foto…,ORG,0.0,0.0,de,1
ple,ple,ORG,0.0,0.0,de,1
ple Pppekteapeektnuaeu,ple Pppekteapeektnuaeu,ORG,0.0,0.0,de,1
au…,au…,ORG,1.0,0.0,de,1
Islamischen Republik,Islamischen Republik,ORG,0.7,0.0,de,1
Satellitenbild,Satellitenbild,ORG,0.0,0.0,de,1
Benfica,Benfica,ORG,-0.35,0.0,de,1
Bundesligist,Bundesligist,ORG,0.0,0.0,de,1
Benfica Lissabon.,Benfica Lissabon.,ORG,0.0,0.0,de,1
Neuer AKW-Schock!,Neuer AKW-Schock!,ORG,0.0,0.0,de,1
Bundes für Unternehmen,Bundes für Unternehmen,ORG,0.0,0.0,de,1
Strom-Gas-Entkoppelung: EU,Strom-Gas-Entkoppelung: EU,ORG,0.0,0.0,de,1
Total Energies,Total Energies,ORG,0.15000000000000002,0.0,de,1
Deutschen Instituts für Wirtschaftsforschung,Deutschen Instituts für Wirtschaftsforschung,ORG,0.0,0.0,de,1
Svevind-Gruppe,Svevind-Gruppe,ORG,0.0,0.0,de,1
Währungshüter,Währungshüter,ORG,0.0,0.0,de,1
EZB-Rat,EZB-Rat,ORG,0.0,0.0,de,1
Internationalen Energieagentur,Internationalen Energieagentur,ORG,0.0,0.0,de,1
Internationale Energieagentur.,Internationale Energieagentur.,ORG,-1.0,0.0,de,1
Krise,Krise,ORG,0.0,0.0,de,1
Putin-Mentor,Putin-Mentor,ORG,0.0,0.0,de,1
Russlands Präsidente…,Russlands Präsidente…,ORG,0.0,0.0,de,1
puupelu tel,puupelu tel,ORG,0.0,0.0,de,1
unl uulepelaekeup,unl uulepelaekeup,ORG,0.0,0.0,de,1
Kiew,Kiew,ORG,0.0,0.0,de,1
Ukraine: ,Ukraine: ,ORG,0.0,0.0,de,1
CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,ORG,0.35,0.0,de,1
Selenskyj +++,Selenskyj +++,ORG,-1.0,0.0,de,1
BBC.,BBC.,ORG,0.0,0.0,de,1
Russland,Russland,ORG,0.0,0.0,de,1
Gas sparenGas,Gas sparenGas,ORG,1.0,0.0,de,1
Ha…,Ha…,ORG,0.0,0.0,de,1
Sachsens Ministerprä…,Sachsens Ministerprä…,ORG,0.0,0.0,de,1
Deutschen Börse,Deutschen Börse,ORG,0.0,0.0,de,1
Deutsche Börse,Deutsche Börse,ORG,0.0,0.0,de,1
COO,COO,ORG,0.7,0.0,de,1
BerlinWladimir,BerlinWladimir,ORG,0.0,0.0,de,1
Foto: AP,Foto: AP,ORG,0.0,0.0,de,1
Teure Energie:,Teure Energie:,ORG,0.0,0.0,de,1
Bundeswirtschaftsministerium,Bundeswirtschaftsministerium,ORG,0.0,0.0,de,1
Erdgas: Wo,Erdgas: Wo,ORG,0.5,0.0,de,1
Erdgas,Erdgas,ORG,0.35,0.0,de,1
"Bild: Wassilis Aswestopoulos
Angesichts","Bild: Wassilis Aswestopoulos
Angesichts",ORG,0.7,0.0,de,1
Discounter-Riese Aldi Nord,Discounter-Riese Aldi Nord,ORG,0.0,0.0,de,1
Edeka,Edeka,ORG,0.0,0.0,de,1
Energiesparen: Aldi,Energiesparen: Aldi,ORG,0.0,0.0,de,1
europäischen E…,europäischen E…,ORG,0.0,0.0,de,1
AKW-Entscheidung,AKW-Entscheidung,ORG,0.3333333333333333,0.0,de,1
Schoigus,Schoigus,ORG,-1.0,0.0,de,1
BSI-Chef Schönbohm,BSI-Chef Schönbohm,ORG,0.3333333333333333,0.0,de,1
Sonderz…,Sonderz…,ORG,0.0,0.0,de,1
Gewerkschaften,Gewerkschaften,ORG,0.85,0.0,de,1
Expressen,Expressen,ORG,0.0,0.0,de,1
Ostsee-Gaspipelines,Ostsee-Gaspipelines,ORG,0.0,0.0,de,1
Gesellschaft: Linkes Bündnis,Gesellschaft: Linkes Bündnis,ORG,0.0,0.0,de,1
Expressen v…,Expressen v…,ORG,0.0,0.0,de,1
Politikprofessor der Bundes…,Politikprofessor der Bundes…,ORG,0.0,0.0,de,1
Rekord-Infla…,Rekord-Infla…,ORG,0.0,0.0,de,1
Caritas-Verbandes,Caritas-Verbandes,ORG,0.0,0.0,de,1
Europäische Union,Europäische Union,ORG,0.0,0.0,de,1
vep,vep,ORG,0.0,0.0,de,1
Paniksommers,Paniksommers,ORG,-1.0,0.0,de,1
Energie- und Preiskrise,Energie- und Preiskrise,ORG,1.0,0.0,de,1
Climate Transparency,Climate Transparency,ORG,0.0,0.0,de,1
Studie: Deutschland,Studie: Deutschland,ORG,0.0,0.0,de,1
Potsdam-Institut für Klimafolgenfors…,Potsdam-Institut für Klimafolgenfors…,ORG,0.0,0.0,de,1
"Foto: IMAGO/MiS) 
","Foto: IMAGO/MiS) 
",ORG,0.0,0.0,de,1
Kampfjet,Kampfjet,ORG,0.0,0.0,de,1
Täter-Opfer-Umkehr,Täter-Opfer-Umkehr,ORG,0.0,0.0,de,1
Union:,Union:,ORG,0.0,0.0,de,1
Russland-Kurs,Russland-Kurs,ORG,-0.2333333333333333,0.0,de,1
bayerischen SPD,bayerischen SPD,ORG,0.0,0.0,de,1
bayerischen SPD:,bayerischen SPD:,ORG,0.0,0.0,de,1
RP,RP,ORG,0.0,0.0,de,1
Lindner zeig…,Lindner zeig…,ORG,0.7,0.0,de,1
Bundesminister Habeck,Bundesminister Habeck,ORG,0.7,0.0,de,1
Konferenz: Bovenschulte:,Konferenz: Bovenschulte:,ORG,0.0,0.0,de,1
Energiepreis-Krise,Energiepreis-Krise,ORG,0.11666666666666665,0.0,de,1
Grüner Energie-Korridor,Grüner Energie-Korridor,ORG,0.0,0.0,de,1
Scope,Scope,ORG,0.0,0.0,de,1
ukrainische Militär,ukrainische Militär,ORG,0.7,0.0,de,1
Irans Außenministerium,Irans Außenministerium,ORG,-0.7,0.0,de,1
britische Verteidigungsministerium,britische Verteidigungsministerium,ORG,0.0,0.0,de,1
Ablenkungsmanöver +++,Ablenkungsmanöver +++,ORG,0.0,0.0,de,1
Bundesverbands der Deutschen Industrie,Bundesverbands der Deutschen Industrie,ORG,0.0,0.0,de,1
Grünen Donnerstag Mittag,Grünen Donnerstag Mittag,ORG,0.0,0.0,de,1
Ukraine-Kriegs,Ukraine-Kriegs,ORG,0.0,0.0,de,1
Strompreisänderungen,Strompreisänderungen,ORG,0.0,0.0,de,1
Institut des Quantenphysikers,Institut des Quantenphysikers,ORG,0.0,0.0,de,1
"Foto: dpa)
Düsseldorf","Foto: dpa)
Düsseldorf",ORG,0.0,0.0,de,1
GasspeicherDeutschland,GasspeicherDeutschland,ORG,0.7,0.0,de,1
Trading Hub Europe GmbH,Trading Hub Europe GmbH,ORG,0.0,0.0,de,1
Bonner Behörde,Bonner Behörde,ORG,-1.0,0.0,de,1
Ministerium in,Ministerium in,ORG,-0.7,0.0,de,1
Deutschland!,Deutschland!,ORG,0.0,0.0,de,1
kabel eins,kabel eins,ORG,0.0,0.0,de,1
Kamerun …,Kamerun …,ORG,0.85,0.0,de,1
