,phrase,label,sentiment,subjectivity,language,count
Speicherbetreiber:,Speicherbetreiber:,MISC,,,de,1
ägyptische,ägyptische,MISC,,,de,1
Gas-Pipelines,Gas-Pipelines,MISC,,,de,1
Eng wird’s,Eng wird’s,MISC,,,de,1
Österreichische,Österreichische,MISC,,,de,1
russische Invasion,russische Invasion,MISC,,,de,1
SPIEGEL-Veranstaltung,SPIEGEL-Veranstaltung,MISC,,,de,1
Europa?,Europa?,MISC,,,de,1
Wintereinbruch am Wochenende: Das,Wintereinbruch am Wochenende: Das,MISC,,,de,1
"Telekom,","Telekom,",MISC,,,de,1
Euro-Architekt Issing: „Die Notenbank,Euro-Architekt Issing: „Die Notenbank,MISC,,,de,1
Euro wi…,Euro wi…,MISC,,,de,1
FTTH-Zugänge,FTTH-Zugänge,MISC,,,de,1
Jahr Krieg,Jahr Krieg,MISC,,,de,1
Der Mann hinter dem Gaswunder,Der Mann hinter dem Gaswunder,MISC,,,de,1
Ente,Ente,MISC,,,de,1
Widerstandsgeist seines Volkes,Widerstandsgeist seines Volkes,MISC,,,de,1
thailändische,thailändische,MISC,,,de,1
ostukrainischen,ostukrainischen,MISC,,,de,1
Vor einem Jahr,Vor einem Jahr,MISC,,,de,1
Ukraine Tausende Wärmestuben,Ukraine Tausende Wärmestuben,MISC,,,de,1
Women's Champions League: FC Barcelona,Women's Champions League: FC Barcelona,MISC,,,de,1
Paroli,Paroli,MISC,,,de,1
Blackouts.,Blackouts.,MISC,,,de,1
BBK-Chef,BBK-Chef,MISC,,,de,1
Apec,Apec,MISC,,,de,1
Jahr rasan…,Jahr rasan…,MISC,,,de,1
"WELT
</li><li>Energieversorgung:","WELT
</li><li>Energieversorgung:",MISC,,,de,1
Liveticker: +++ 05:21 Prekäre,Liveticker: +++ 05:21 Prekäre,MISC,,,de,1
Gasmarkt-Experten:,Gasmarkt-Experten:,MISC,,,de,1
FCB-Frauen,FCB-Frauen,MISC,,,de,1
"Das Wichtigste in Kürze:
<ul><li>","Das Wichtigste in Kürze:
<ul><li>",MISC,,,de,1
"Ukraine-Krieg, die Energiekrise","Ukraine-Krieg, die Energiekrise",MISC,,,de,1
Die Kauflaune,Die Kauflaune,MISC,,,de,1
Ganz ohne…,Ganz ohne…,MISC,,,de,1
Nord-Stream-Pipelines.,Nord-Stream-Pipelines.,MISC,,,de,1
Auftrag der E-Control.,Auftrag der E-Control.,MISC,,,de,1
Le…,Le…,MISC,,,de,1
"Donnerstag:
","Donnerstag:
",MISC,,,de,1
Gemeinsa…,Gemeinsa…,MISC,,,de,1
Lö…,Lö…,MISC,,,de,1
Ukraine-Krieg: Russlands,Ukraine-Krieg: Russlands,MISC,,,de,1
israelischen,israelischen,MISC,,,de,1
Angriff auf das Schiff,Angriff auf das Schiff,MISC,,,de,1
Neptune“,Neptune“,MISC,,,de,1
Reaktionen im Video.,Reaktionen im Video.,MISC,,,de,1
Eingebrochene Energiepreise,Eingebrochene Energiepreise,MISC,,,de,1
Triage,Triage,MISC,,,de,1
Gesetz zur… [+4724 chars],Gesetz zur… [+4724 chars],MISC,,,de,1
"Ein echter Hoffnungsträger""","Ein echter Hoffnungsträger""",MISC,,,de,1
Pr…,Pr…,MISC,0.0,0.0,de,1
Internationalen Tages,Internationalen Tages,MISC,,,de,1
Peak-Inflation,Peak-Inflation,MISC,,,de,1
CHIP  CHIP,CHIP  CHIP,MISC,,,de,1
AVM,AVM,MISC,,,de,1
"Standard
","Standard
",MISC,,,de,1
Derweil sinken…,Derweil sinken…,MISC,,,de,1
Energiepreisen.,Energiepreisen.,MISC,,,de,1
Russlan…,Russlan…,MISC,,,de,1
Energie-Experten,Energie-Experten,MISC,,,de,1
Wintershall-Dea-Chef,Wintershall-Dea-Chef,MISC,,,de,1
Schäuble.,Schäuble.,MISC,,,de,1
SPIEGEL-Informationen,SPIEGEL-Informationen,MISC,,,de,1
Fridays for Future:,Fridays for Future:,MISC,,,de,1
Jahr für Gas.,Jahr für Gas.,MISC,,,de,1
China: Die Bundesregierung,China: Die Bundesregierung,MISC,,,de,1
Die Angst des Mittelstands,Die Angst des Mittelstands,MISC,,,de,1
Baden-Württemberg,Baden-Württemberg,MISC,0.0,0.0,de,1
"Euro
","Euro
",MISC,,,de,1
"Munitionsmangel, der Krieg","Munitionsmangel, der Krieg",MISC,,,de,1
LNG-Lieferverträgen,LNG-Lieferverträgen,MISC,,,de,1
Black Week Deal,Black Week Deal,MISC,,,de,1
Gasheizung-Kosten: Welche Heizung,Gasheizung-Kosten: Welche Heizung,MISC,,,de,1
Mutmaßlicher Etikettenschwindel: Fünf,Mutmaßlicher Etikettenschwindel: Fünf,MISC,,,de,1
Biohähnchen.,Biohähnchen.,MISC,,,de,1
Energiepreise: Wie Deutschlands Nachbarn,Energiepreise: Wie Deutschlands Nachbarn,MISC,,,de,1
Wärmflasche gegen Kälte:,Wärmflasche gegen Kälte:,MISC,,,de,1
China-Abhängigkeit,China-Abhängigkeit,MISC,,,de,1
Ironman,Ironman,MISC,,,de,1
"Ukraine-Krieg, Gaskrise","Ukraine-Krieg, Gaskrise",MISC,,,de,1
Konsum:,Konsum:,MISC,,,de,1
SPD.Der Antrag V-18,SPD.Der Antrag V-18,MISC,,,de,1
Parteitag der Grünen: Grenzen grüner Transparenz.,Parteitag der Grünen: Grenzen grüner Transparenz.,MISC,,,de,1
Russland: Deutsche Soldaten,Russland: Deutsche Soldaten,MISC,,,de,1
Netzagentur: Übertragungsfehler,Netzagentur: Übertragungsfehler,MISC,,,de,1
Bundesnetzagentur auf e…,Bundesnetzagentur auf e…,MISC,,,de,1
La…,La…,MISC,,,de,1
Xpress,Xpress,MISC,,,de,1
Liveticker: +++ 23:15 Selenskyj: 15,Liveticker: +++ 23:15 Selenskyj: 15,MISC,,,de,1
Verteilungskonflikte.,Verteilungskonflikte.,MISC,,,de,1
AKW-Proteste,AKW-Proteste,MISC,,,de,1
FrontDer,FrontDer,MISC,,,de,1
Warum Frost,Warum Frost,MISC,,,de,1
Krieg gegen Russland,Krieg gegen Russland,MISC,,,de,1
Großes Potenzial,Großes Potenzial,MISC,,,de,1
"Madis Veltman/imago
…","Madis Veltman/imago
…",MISC,,,de,1
beunruhigt auf den Winter.,beunruhigt auf den Winter.,MISC,,,de,1
Auswirkun…,Auswirkun…,MISC,,,de,1
Rosnefts,Rosnefts,MISC,,,de,1
Denkmäler:,Denkmäler:,MISC,,,de,1
"Gas-Crash
","Gas-Crash
",MISC,,,de,1
russische Armee,russische Armee,MISC,,,de,1
Datawrapper,Datawrapper,MISC,,,de,1
Demonstrationen: Tausende,Demonstrationen: Tausende,MISC,,,de,1
Behluleu tel elueu hnletllpllae…,Behluleu tel elueu hnletllpllae…,MISC,,,de,1
Der Moment des Einschlages,Der Moment des Einschlages,MISC,,,de,1
Kamikaze-Drohnenangriff,Kamikaze-Drohnenangriff,MISC,,,de,1
Blupele,Blupele,MISC,,,de,1
lO GleOt,lO GleOt,MISC,,,de,1
Energieminister-Treffen,Energieminister-Treffen,MISC,,,de,1
EU-Gesetz,EU-Gesetz,MISC,,,de,1
Gaspreisdeckel: Wer zur Hölle,Gaspreisdeckel: Wer zur Hölle,MISC,,,de,1
Pi,Pi,MISC,,,de,1
Ein böses Wort,Ein böses Wort,MISC,,,de,1
"Ukraine
","Ukraine
",MISC,,,de,1
"Kiew,","Kiew,",MISC,,,de,1
SPIEGEL-Autor,SPIEGEL-Autor,MISC,,,de,1
BND.,BND.,MISC,,,de,1
MAD,MAD,MISC,,,de,1
Preis für Gas,Preis für Gas,MISC,,,de,1
IWF-Vizechefin,IWF-Vizechefin,MISC,,,de,1
Gaspipelines,Gaspipelines,MISC,,,de,1
Pipeline,Pipeline,MISC,,,de,1
Der mongolische Ministerpräsident,Der mongolische Ministerpräsident,MISC,,,de,1
"NACHRICHTEN
</li><li>Mission","NACHRICHTEN
</li><li>Mission",MISC,,,de,1
Liveticker: +++ 14:32 Nord Stream-Lecks: Nun,Liveticker: +++ 14:32 Nord Stream-Lecks: Nun,MISC,,,de,1
Bombe in,Bombe in,MISC,,,de,1
Gasunternehmens Uniper,Gasunternehmens Uniper,MISC,,,de,1
LNG-Terminalschiff,LNG-Terminalschiff,MISC,,,de,1
Nötig se…,Nötig se…,MISC,,,de,1
Alternativmodell,Alternativmodell,MISC,,,de,1
Liveticker: +++ 22:02 G7-Finanzminister,Liveticker: +++ 22:02 G7-Finanzminister,MISC,,,de,1
Russlands Gas-Erpressun…,Russlands Gas-Erpressun…,MISC,,,de,1
aktua­litätsbeflissenes,aktua­litätsbeflissenes,MISC,,,de,1
Ohnmacht der Gewohnheit,Ohnmacht der Gewohnheit,MISC,,,de,1
Frankfurt: „Bei manchen kommen Kriegserinnerungen hoch“,Frankfurt: „Bei manchen kommen Kriegserinnerungen hoch“,MISC,,,de,1
Ostsee-Gaspipelines Nord Stream 1,Ostsee-Gaspipelines Nord Stream 1,MISC,,,de,1
Russland verlassen.</li><li>,Russland verlassen.</li><li>,MISC,,,de,1
Freundschaft.,Freundschaft.,MISC,,,de,1
diesem Jahr,diesem Jahr,MISC,,,de,1
Livestream.,Livestream.,MISC,,,de,1
Liveticker: +++ 16:02 Kinder und Senioren,Liveticker: +++ 16:02 Kinder und Senioren,MISC,,,de,1
"Ukraine,","Ukraine,",MISC,,,de,1
Liveticker: +++ 18:03 EU-Staaten: Russische Reisepässe,Liveticker: +++ 18:03 EU-Staaten: Russische Reisepässe,MISC,,,de,1
Vorstandschefin,Vorstandschefin,MISC,,,de,1
Mittwoch.,Mittwoch.,MISC,0.0,0.5,de,1
Liveticker: +++ 11:33 Ukraine:,Liveticker: +++ 11:33 Ukraine:,MISC,,,de,1
LNG-Standorten,LNG-Standorten,MISC,,,de,1
Anschläge,Anschläge,MISC,,,de,1
Nord-Stream-Leitungen,Nord-Stream-Leitungen,MISC,,,de,1
Der Krieg Russlands,Der Krieg Russlands,MISC,,,de,1
Tag.,Tag.,MISC,,,de,1
Die Nacht im Überblick.,Die Nacht im Überblick.,MISC,,,de,1
Gasspeicher-Füllstand,Gasspeicher-Füllstand,MISC,0.0,0.0,de,1
Liveticker: +++ 15:26 Erdogan,Liveticker: +++ 15:26 Erdogan,MISC,,,de,1
Liveticker: +++ 01:37 Selenskyj:,Liveticker: +++ 01:37 Selenskyj:,MISC,,,de,1
Kalten Krieg,Kalten Krieg,MISC,,,de,1
"iPhone VPN, TikTok.","iPhone VPN, TikTok.",MISC,,,de,1
Spar-Appelle,Spar-Appelle,MISC,,,de,1
Katar?,Katar?,MISC,,,de,1
"Antonow An-225 ""Mrija","Antonow An-225 ""Mrija",MISC,,,de,1
Antonow An-225 +++,Antonow An-225 +++,MISC,,,de,1
Liveticker: +++ 22:50,Liveticker: +++ 22:50,MISC,,,de,1
Pro Tag,Pro Tag,MISC,,,de,1
Vorjahre.,Vorjahre.,MISC,,,de,1
Bedrängnis.,Bedrängnis.,MISC,,,de,1
Anschläge auf die,Anschläge auf die,MISC,,,de,1
Verschnaufpause an den Gasmärkten:,Verschnaufpause an den Gasmärkten:,MISC,,,de,1
Erdg…,Erdg…,MISC,,,de,1
Nachkriegsjahren,Nachkriegsjahren,MISC,,,de,1
Bitterfeld-Wolfe…,Bitterfeld-Wolfe…,MISC,,,de,1
Frühling.,Frühling.,MISC,,,de,1
zwei Jahre auf sec…,zwei Jahre auf sec…,MISC,,,de,1
Klimaforschern.,Klimaforschern.,MISC,,,de,1
Wichtigster Ansa…,Wichtigster Ansa…,MISC,,,de,1
"Gasnotstand: Acht Fakten,","Gasnotstand: Acht Fakten,",MISC,,,de,1
ThermostatBei Kleinverbrauchern,ThermostatBei Kleinverbrauchern,MISC,,,de,1
Die Sorge,Die Sorge,MISC,,,de,1
Deutschland gi,Deutschland gi,MISC,,,de,1
Neue Szenarien,Neue Szenarien,MISC,,,de,1
"Guten Morgen, liebe Leserinnen","Guten Morgen, liebe Leserinnen",MISC,,,de,1
Morning Briefing,Morning Briefing,MISC,,,de,1
Pariser Klimaabkommens,Pariser Klimaabkommens,MISC,,,de,1
Doppel-Wumms konkret?4.,Doppel-Wumms konkret?4.,MISC,,,de,1
Resilient,Resilient,MISC,,,de,1
Schlacht um Cherson,Schlacht um Cherson,MISC,,,de,1
"Donnerstag: 
1.","Donnerstag: 
1.",MISC,,,de,1
F.A.Z.-Newsletter.,F.A.Z.-Newsletter.,MISC,,,de,1
Corona-Krise.,Corona-Krise.,MISC,0.0,0.0,de,1
Aussenpools,Aussenpools,MISC,,,de,1
Ukraine-Krieg: Energiekrise,Ukraine-Krieg: Energiekrise,MISC,,,de,1
EU-freundlicher,EU-freundlicher,MISC,,,de,1
FrankfurtDer,FrankfurtDer,MISC,,,de,1
hessische,hessische,MISC,,,de,1
Aldi Nord will…,Aldi Nord will…,MISC,,,de,1
Nicht-EU-Partnern,Nicht-EU-Partnern,MISC,,,de,1
MidCat,MidCat,MISC,,,de,1
40 Jahre lang,40 Jahre lang,MISC,,,de,1
Die Wirtschaft,Die Wirtschaft,MISC,,,de,1
UNHCR-Winterhilfe,UNHCR-Winterhilfe,MISC,,,de,1
"Stadtstaaten
","Stadtstaaten
",MISC,,,de,1
Gaskrise: Warum Frauen,Gaskrise: Warum Frauen,MISC,,,de,1
Luftangriffen auf ukrainische Städte,Luftangriffen auf ukrainische Städte,MISC,,,de,1
Liveticker: +++ 08:49,Liveticker: +++ 08:49,MISC,,,de,1
Zivilfahrzeuge,Zivilfahrzeuge,MISC,,,de,1
Liveticker: +++ 06:00 Russen,Liveticker: +++ 06:00 Russen,MISC,,,de,1
Kamikaze-Drohnen,Kamikaze-Drohnen,MISC,,,de,1
Liveticker: +++ 08:23,Liveticker: +++ 08:23,MISC,,,de,1
Liveticker: +++ 12:25,Liveticker: +++ 12:25,MISC,,,de,1
Liveticker: +++ 00:32 Ukraine:,Liveticker: +++ 00:32 Ukraine:,MISC,,,de,1
Streit um Gas und Rüstung:,Streit um Gas und Rüstung:,MISC,,,de,1
Wetter,Wetter,MISC,,,de,1
"Europas
E…","Europas
E…",MISC,,,de,1
Gasmarktes,Gasmarktes,MISC,,,de,1
PrÃ¤sident der Bundesnetzagentur.,PrÃ¤sident der Bundesnetzagentur.,MISC,,,de,1
Putins Krieg,Putins Krieg,MISC,,,de,1
Notfall-Speichern,Notfall-Speichern,MISC,,,de,1
Wertschöpfungssysteme,Wertschöpfungssysteme,MISC,,,de,1
Energiekrieg,Energiekrieg,MISC,,,de,1
Corona-Krise,Corona-Krise,MISC,0.0,0.5,de,1
Liveticker: +++ 19:45 Habeck: Haben gute Chance,Liveticker: +++ 19:45 Habeck: Haben gute Chance,MISC,,,de,1
Gas-Kartelle.,Gas-Kartelle.,MISC,,,de,1
Wolkengüsse,Wolkengüsse,MISC,,,de,1
Russland-Unterstützern,Russland-Unterstützern,MISC,,,de,1
Inflations-Bonus…,Inflations-Bonus…,MISC,,,de,1
Ein Energiekosten-Abwehrschirm,Ein Energiekosten-Abwehrschirm,MISC,,,de,1
norwegisches,norwegisches,MISC,,,de,1
Liveticker: +++ 21:34,Liveticker: +++ 21:34,MISC,,,de,1
Estnisches,Estnisches,MISC,,,de,1
Liveticker: +++ 14:42,Liveticker: +++ 14:42,MISC,,,de,1
Video,Video,MISC,,,de,1
Deutschland,Deutschland,MISC,-0.00196078431372549,0.0,de,1
Französische,Französische,MISC,,,de,1
Russland-Gas.,Russland-Gas.,MISC,,,de,1
Die Pipeline,Die Pipeline,MISC,,,de,1
Krieg zwischen,Krieg zwischen,MISC,,,de,1
Gaspipelines Nord Stream 1,Gaspipelines Nord Stream 1,MISC,,,de,1
Ostsee-Pipelines.,Ostsee-Pipelines.,MISC,,,de,1
"Verschwörungstheorie-Plakaten When browsing with ads:
","Verschwörungstheorie-Plakaten When browsing with ads:
",MISC,,,de,1
Bautzen,Bautzen,MISC,0.0,1.0,de,1
Gaspreis-Kommission.,Gaspreis-Kommission.,MISC,,,de,1
CO2-Lager,CO2-Lager,MISC,,,de,1
"Nachrichten kompakt
Faeser","Nachrichten kompakt
Faeser",MISC,,,de,1
spanischer,spanischer,MISC,,,de,1
LNG-Schiffe,LNG-Schiffe,MISC,,,de,1
Bundesnetzagentur zufo…,Bundesnetzagentur zufo…,MISC,,,de,1
Modische Statements …,Modische Statements …,MISC,,,de,1
Ein neues Dokument von,Ein neues Dokument von,MISC,,,de,1
Neues Papier,Neues Papier,MISC,,,de,1
Unselige,Unselige,MISC,,,de,1
Russische Invasion: Putin,Russische Invasion: Putin,MISC,,,de,1
"Heizöl, Strom","Heizöl, Strom",MISC,,,de,1
Die Ruhe im Land,Die Ruhe im Land,MISC,,,de,1
Energie-Profite,Energie-Profite,MISC,,,de,1
Super-Inflation,Super-Inflation,MISC,,,de,1
"When browsing with ads:
We collect personal data and also transmit it to","When browsing with ads:
We collect personal data and also transmit it to",MISC,,,de,1
Maskenpflicht.,Maskenpflicht.,MISC,,,de,1
Sc…,Sc…,MISC,,,de,1
"Inhaltsverzeichnis
Zum Anfang","Inhaltsverzeichnis
Zum Anfang",MISC,,,de,1
Brauchwasser-Wärmepumpen:,Brauchwasser-Wärmepumpen:,MISC,,,de,1
Anschlag au…,Anschlag au…,MISC,,,de,1
Kommentar: Eine neue Phase,Kommentar: Eine neue Phase,MISC,,,de,1
"Inhaltsverzeichnis
Das Szenario eines tagelangen oder","Inhaltsverzeichnis
Das Szenario eines tagelangen oder",MISC,,,de,1
Talk,Talk,MISC,,,de,1
Liveticker: +++ 10:17 Stromversorgung,Liveticker: +++ 10:17 Stromversorgung,MISC,,,de,1
Liveticker: +++ 10:53,Liveticker: +++ 10:53,MISC,,,de,1
Clever,Clever,MISC,,,de,1
Gefahr.,Gefahr.,MISC,,,de,1
Versand-Konzern,Versand-Konzern,MISC,,,de,1
nÃ¤chste Jahr,nÃ¤chste Jahr,MISC,,,de,1
Wirtschaftsinstitute,Wirtschaftsinstitute,MISC,,,de,1
fÃ¼hrenden,fÃ¼hrenden,MISC,,,de,1
Septe…,Septe…,MISC,,,de,1
Nein danke: Fridays for Future,Nein danke: Fridays for Future,MISC,,,de,1
Atomkraft?,Atomkraft?,MISC,,,de,1
Grüner Kurs,Grüner Kurs,MISC,,,de,1
Preis von Gas,Preis von Gas,MISC,,,de,1
Ostsee-Pipelines,Ostsee-Pipelines,MISC,,,de,1
Markus SteilemannDer Covestro-Chef,Markus SteilemannDer Covestro-Chef,MISC,,,de,1
Stadtwerke.,Stadtwerke.,MISC,,,de,1
Deutschland gerettet!,Deutschland gerettet!,MISC,,,de,1
norwegischen,norwegischen,MISC,,,de,1
Vermutete Sabotage: Oslo,Vermutete Sabotage: Oslo,MISC,,,de,1
Heizperiode beginnt!,Heizperiode beginnt!,MISC,,,de,1
Pol…,Pol…,MISC,,,de,1
Bayern.,Bayern.,MISC,0.0,0.0,de,1
Gaspipeline-Saboteuren,Gaspipeline-Saboteuren,MISC,,,de,1
Bornh…,Bornh…,MISC,,,de,1
Chemie-PrÃ¤sidenten gewÃ¤hlt.,Chemie-PrÃ¤sidenten gewÃ¤hlt.,MISC,,,de,1
"Foto:Â dpa)
Frankfurt","Foto:Â dpa)
Frankfurt",MISC,,,de,1
Liveticker: +++ 10:37 Russland,Liveticker: +++ 10:37 Russland,MISC,,,de,1
EM 2024,EM 2024,MISC,,,de,1
Diesel.,Diesel.,MISC,,,de,1
Rettungsschirm des Bundes,Rettungsschirm des Bundes,MISC,,,de,1
Energiehilfen.,Energiehilfen.,MISC,,,de,1
dänischen,dänischen,MISC,,,de,1
Ostsee-Pipeline Nord Stream 2,Ostsee-Pipeline Nord Stream 2,MISC,,,de,1
Nord Stream 1.,Nord Stream 1.,MISC,,,de,1
dänische,dänische,MISC,,,de,1
Gasmangel.,Gasmangel.,MISC,,,de,1
Gas sparen:,Gas sparen:,MISC,,,de,1
Treffen der EU-Energieminister:,Treffen der EU-Energieminister:,MISC,,,de,1
LÃ¶sunâ€¦,LÃ¶sunâ€¦,MISC,,,de,1
Gasimporte.,Gasimporte.,MISC,,,de,1
Gasverkäufern.,Gasverkäufern.,MISC,,,de,1
Nachhaltiges Leben,Nachhaltiges Leben,MISC,,,de,1
Süchtig nach ‹Russengas›: Wie,Süchtig nach ‹Russengas›: Wie,MISC,,,de,1
Finanzministe…,Finanzministe…,MISC,,,de,1
ZDF.,ZDF.,MISC,,,de,1
Liveticker: +++ 23:46 Scholz,Liveticker: +++ 23:46 Scholz,MISC,,,de,1
"Karsto, Norwegen
BRÜSSELtaz |","Karsto, Norwegen
BRÜSSELtaz |",MISC,,,de,1
Streit in,Streit in,MISC,,,de,1
Deutsche Gasnetzbetreiber,Deutsche Gasnetzbetreiber,MISC,,,de,1
Exorbitante Preiserhöhungen“:,Exorbitante Preiserhöhungen“:,MISC,,,de,1
Macht das Sinn?,Macht das Sinn?,MISC,,,de,1
Deutschen.,Deutschen.,MISC,,,de,1
Hause?,Hause?,MISC,,,de-DE,1
The Times“,The Times“,MISC,,,de,1
Atomkraft.,Atomkraft.,MISC,,,de,1
Wall Street Journal“ verschlimmert,Wall Street Journal“ verschlimmert,MISC,,,de,1
Drohende Gasknappheit:,Drohende Gasknappheit:,MISC,,,de,1
Energiekrise: Jetzt ist Kreativität,Energiekrise: Jetzt ist Kreativität,MISC,,,de,1
"Chefgespräch, was","Chefgespräch, was",MISC,,,de,1
Energiekrise: Wie man Warmduscher,Energiekrise: Wie man Warmduscher,MISC,,,de,1
Erdgas.,Erdgas.,MISC,,,de,1
Plant,Plant,MISC,,,de,1
Angriff Russlands,Angriff Russlands,MISC,,,de,1
G7-Klimaminister,G7-Klimaminister,MISC,,,de,1
EuropeDecoded,EuropeDecoded,MISC,,,de,1
Schwimmbäder senken Wassertemperaturen,Schwimmbäder senken Wassertemperaturen,MISC,,,de,1
VENTURE GLOBAL,VENTURE GLOBAL,MISC,,,en,1
Deutsche über Inflation: „Ich traue mich,Deutsche über Inflation: „Ich traue mich,MISC,,,de,1
LNG-Lieferung,LNG-Lieferung,MISC,,,de,1
Anstatt Öl und Erdgas,Anstatt Öl und Erdgas,MISC,,,de,1
Gas-Embargo:,Gas-Embargo:,MISC,,,de,1
Golf,Golf,MISC,,,de,1
Ukraine-Konflikts:,Ukraine-Konflikts:,MISC,,,de,1
"Tages: Krieg in der Ukraine, Uniper","Tages: Krieg in der Ukraine, Uniper",MISC,,,de,1
Panzerdeals.,Panzerdeals.,MISC,,,de,1
Tagesspiegel.,Tagesspiegel.,MISC,,,de,1
nup uuu peO,nup uuu peO,MISC,,,de,1
Energie-Krise: EU-Kommission,Energie-Krise: EU-Kommission,MISC,,,de,1
1000 Jahre lang,1000 Jahre lang,MISC,,,de,1
Gaspreises.,Gaspreises.,MISC,,,de,1
EU-Kommission: Zwei Modelle für den,EU-Kommission: Zwei Modelle für den,MISC,,,de,1
evangelischen,evangelischen,MISC,,,de,1
GESTIEGEN,GESTIEGEN,MISC,,,de-DE,1
AUCH WESHALB,AUCH WESHALB,MISC,,,de-DE,1
SEHT,SEHT,MISC,,,de-DE,1
BUNDland Germoney,BUNDland Germoney,MISC,,,de-DE,1
Ein Blog zur Aufklärung,Ein Blog zur Aufklärung,MISC,,,de-DE,1
WordPress,WordPress,MISC,,,de-DE,1
Gaskrise: Wie,Gaskrise: Wie,MISC,,,de,1
oberbayerische,oberbayerische,MISC,,,de,1
Süwag.,Süwag.,MISC,,,de,1
Worst-Case-Szenario,Worst-Case-Szenario,MISC,,,de,1
ARD-Vorsitz,ARD-Vorsitz,MISC,,,de,1
Energiekrise: Wie der,Energiekrise: Wie der,MISC,,,de,1
Deutsche Friedensfreunde,Deutsche Friedensfreunde,MISC,,,de,1
Ebe…,Ebe…,MISC,,,de,1
"Deutschland,","Deutschland,",MISC,,,de,1
Der Kampf der Vereinigten Staaten,Der Kampf der Vereinigten Staaten,MISC,,,de,1
Gaskrise: Viele HeilbÃ¤der,Gaskrise: Viele HeilbÃ¤der,MISC,,,de,1
"Uhr
","Uhr
",MISC,,,de,1
Sachsen.,Sachsen.,MISC,0.0,0.0,de,1
Montags-Protest: Erneut Tausende Menschen bei Demonstrationen,Montags-Protest: Erneut Tausende Menschen bei Demonstrationen,MISC,,,de,1
ntv.de.,ntv.de.,MISC,,,de,1
Taxonomie-Verordnung,Taxonomie-Verordnung,MISC,,,de,1
Gasverbraucher,Gasverbraucher,MISC,,,de,1
Aufklärungsmission  ,Aufklärungsmission  ,MISC,,,de,1
Dezember-Abschlagszahlungen,Dezember-Abschlagszahlungen,MISC,,,de,1
leerâ€¦,leerâ€¦,MISC,,,de,1
Ticker ++,Ticker ++,MISC,,,de,1
Liveticker: +++ 19:20 AKW Saporischschja,Liveticker: +++ 19:20 AKW Saporischschja,MISC,,,de,1
ungarischen,ungarischen,MISC,,,de,1
Russlands An…,Russlands An…,MISC,,,de,1
Atomdrohungen +++,Atomdrohungen +++,MISC,,,de,1
Liveticker: +++ 01:52 Scholz,Liveticker: +++ 01:52 Scholz,MISC,,,de,1
AfD-Erfolg,AfD-Erfolg,MISC,,,de,1
Goldene Buch der Stadt Leipzig,Goldene Buch der Stadt Leipzig,MISC,,,de,1
Goldenes Buch der Stadt Leipzig,Goldenes Buch der Stadt Leipzig,MISC,,,de,1
Liveticker: +++ 17:42 Memorial-Mitgründerin Scherbakowa,Liveticker: +++ 17:42 Memorial-Mitgründerin Scherbakowa,MISC,,,de,1
Zuzana,Zuzana,MISC,,,de,1
Tag nach der Wahl in,Tag nach der Wahl in,MISC,,,de,1
Liveticker: +++ 14:21,Liveticker: +++ 14:21,MISC,,,de,1
Klimaperspektive,Klimaperspektive,MISC,,,de,1
BloÃŸ,BloÃŸ,MISC,,,de,1
Liveticker: +++ 12:03 AKW-Betreiber:,Liveticker: +++ 12:03 AKW-Betreiber:,MISC,,,de,1
"Inhaltsverzeichnis
Heizung, Fahrzeugpark, Haushalt, Heimelektronik","Inhaltsverzeichnis
Heizung, Fahrzeugpark, Haushalt, Heimelektronik",MISC,,,de,1
Dienstagabend he…,Dienstagabend he…,MISC,,,de,1
Europas Gasinfrastruktur-Betreibern,Europas Gasinfrastruktur-Betreibern,MISC,,,de,1
Einspeichern von Gas,Einspeichern von Gas,MISC,,,de,1
Erdöl-Allianz Opec+,Erdöl-Allianz Opec+,MISC,,,de,1
Foto:Â Taxi Japan/Getty Images,Foto:Â Taxi Japan/Getty Images,MISC,,,de,1
Wetten,Wetten,MISC,,,de,1
KaminofenEine,KaminofenEine,MISC,,,de,1
Holz-Feuerstellen.,Holz-Feuerstellen.,MISC,,,de,1
Warum Hunderttausende Heizlüfter,Warum Hunderttausende Heizlüfter,MISC,,,de,1
ENERGIEKRISE: „Der Schuss,ENERGIEKRISE: „Der Schuss,MISC,,,de,1
Tipp p…,Tipp p…,MISC,,,de,1
CDU-Politikers,CDU-Politikers,MISC,,,de,1
Deutschen Maschinenbaugipfel,Deutschen Maschinenbaugipfel,MISC,,,de,1
Proteste in Ostdeutschland,Proteste in Ostdeutschland,MISC,,,de,1
BerlinDer,BerlinDer,MISC,,,de,1
Kälte & Stromausfall:,Kälte & Stromausfall:,MISC,,,de,1
stelleâ€¦,stelleâ€¦,MISC,,,de,1
Liveticker: +++ 14:56 Kaliber 155:,Liveticker: +++ 14:56 Kaliber 155:,MISC,,,de,1
Eign…,Eign…,MISC,,,de,1
Kreativ in der Energiekrise,Kreativ in der Energiekrise,MISC,,,de,1
Fast-Track,Fast-Track,MISC,,,de,1
Der europäische Gaspreis,Der europäische Gaspreis,MISC,,,de,1
Deutsch…,Deutsch…,MISC,,,de,1
Gas über die,Gas über die,MISC,,,de,1
deutsch-spanischen,deutsch-spanischen,MISC,,,de,1
Appelle der Bundesregierung,Appelle der Bundesregierung,MISC,,,de,1
